id	name	host_id	host_name	neighbourhood_group	neighbourhood	latitude	longitude	room_type	price	minimum_nights	number_of_reviews	last_review	reviews_per_month	calculated_host_listings_count	availability_365
23512944	Beautiful flat in Wedding	57925821	Maria	Mitte	Wedding Zentrum	5.254.122.942.471.750	13.353.846.450.409.200	Entire home/apt	69	2	4	2018-09-16	1.13	2	8
23512979	Bright living in Berlinmitte	132214067	Elijah	Mitte	Alexanderplatz	525.246.748.978.136	1.340.961.626.879.370	Private room	30	3	2	2018-03-11	0.24	1	0
23513406	Quiet room in elegant Art Nouveau house	128790762	Cäcilia	Charlottenburg-Wilm.	Kurfürstendamm	5.249.974.829.002.560	1.331.903.468.252.470	Private room	80	1	14	2018-10-19	2.20	1	90
23513742	Small room near Mauerpark -female only -	63317544	Stephanie	Mitte	Brunnenstr. Nord	5.254.464.876.953.480	1.339.977.906.160.530	Private room	14	4	2	2018-04-07	0.24	1	0
23514739	gemütliches Zimmer in guter Lage	175598133	Romi	Mitte	Brunnenstr. Nord	525.479.591.663.127	13.381.783.153.385.100	Private room	16	3	1	2018-03-16	0.13	1	0
23514871	Friedrichshain Finest/bright & top located, 24qm²	18917502	Benjamin	Friedrichshain-Kreuzberg	Frankfurter Allee Nord	525.250.737.392.337	13.450.167.601.733.300	Private room	30	2	43	2018-11-05	05.08	1	54
23515223	Wunderschönes Zimmer im Herzen "Kreuzkölln"	90223901	Lena	Neukölln	Neuköllner Mitte/Zentrum	52.470.441.126.449.900	13.430.203.707.635.400	Private room	30	2	3	2018-05-13	0.38	1	0
23515742	Cosy room in the middle of Neukölln, Schillerkiez	13779063	Tata	Neukölln	Schillerpromenade	52.476.520.872.295.200	13.426.575.967.459.700	Private room	35	4	3	2018-09-24	0.41	1	0
23517123	柏林火车站黛德丽古典精品公寓	175654535	Miao	Mitte	Moabit Ost	5.252.149.041.166.380	1.335.982.331.107.480	Entire home/apt	89	2	9	2018-10-16	1.10	2	60
23518572	Mitten im Kiez! schnuckeliges Zimmer in Schöneberg	21356386	Maria	Tempelhof - Schöneberg	Schöneberg-Nord	5.249.147.334.321.830	13.356.010.372.054.500	Private room	35	2	28	2018-10-20	3.46	1	60
23519915	Cosy Room in Moabit	62523702	Maximilian	Mitte	Moabit West	5.252.837.098.393.220	13.317.038.537.177.000	Private room	75	1	1	2018-03-08	0.12	1	0
23520014	26 m² Zimmer in 3er WG direkt am Park	79438402	Tim	Tempelhof - Schöneberg	Schöneberg-Nord	5.249.798.624.781.080	13.365.481.961.333.000	Private room	20	10	1	2018-09-23	0.65	1	0
23520196	Top 5 * Apt/3 Bedrooms/Prime Area/Sightseeing	167531299	Adreyana	Mitte	Alexanderplatz	5.252.389.633.698.530	13.379.153.503.573.900	Entire home/apt	224	5	33	2018-11-05	3.93	2	125
23520359	Lifestyle-Loft in Bestlage, 140 qm auf 2 Ebenen	36438015	Viv	Charlottenburg-Wilm.	Kurfürstendamm	52.503.461.441.521.200	1.332.745.367.544.460	Entire home/apt	100	1	12	2018-09-26	1.95	1	125
23522604	Luxurious Room in Trendy Prenzlauer Berg	43748905	Linda Margaret	Pankow	Helmholtzplatz	5.254.174.081.013.760	13.423.412.089.633.300	Private room	80	1	2	2018-09-20	0.28	1	89
23522653	Design Loft w Desk, Fireplace, Terrace & BBQ	102979040	Team Suite030	Pankow	Prenzlauer Berg Südwest	5.253.265.962.890.220	13.415.708.010.736.900	Entire home/apt	304	3	2	2018-10-21	1.15	16	36
23522864	Lovely 1,5 room Apartment in Berlin Mitte	175624690	Kiki	Mitte	Alexanderplatz	5.250.878.270.313.090	1.340.461.362.291.470	Entire home/apt	96	2	17	2018-08-13	2.26	1	0
23531782	Sunny apartment in the City Center West	60898413	Ariane	Charlottenburg-Wilm.	Kurfürstendamm	52.501.848.598.669.600	13.333.135.910.699.600	Entire home/apt	70	61	2	2018-06-20	0.39	4	59
23532177	Prenzlauer Berg: Wonderful bright and cosy room!	2133004	Marco	Pankow	Helmholtzplatz	5.254.324.237.481.350	13.415.028.023.369.200	Private room	45	2	6	2018-08-12	0.75	1	0
23533002	Beautiful and bright – cosy room in Friedrichshain	41528195	Niklas	Friedrichshain-Kreuzberg	Frankfurter Allee Süd FK	52.497.799.190.129	1.346.236.758.810.770	Private room	30	2	2	2018-03-19	0.25	1	0
23536967	Spacious and light room in Friedrichshain	76615730	Manuel	Friedrichshain-Kreuzberg	Frankfurter Allee Nord	52.514.283.233.710.800	1.347.260.337.702.880	Private room	20	3	6	2018-10-07	0.77	1	0
23538739	Lovely designed studio apartment in Berlin	175851365	Conny	Mitte	Wedding Zentrum	5.255.336.801.653.230	13.381.557.251.399.500	Entire home/apt	49	2	2	2018-03-14	0.25	1	0
23540488	Nice bedroom in Berlin-Neukölln's Schillerkiez	175865207	Thilo	Neukölln	Schillerpromenade	52.471.260.697.533.900	1.342.934.933.504.410	Private room	27	2	9	2018-05-16	1.27	1	0
23540792	Modern Appartment, lake view, 5 minutes to Kudamm	171752792	Thorsten	Charlottenburg-Wilm.	Grunewald	52.486.832.499.334.200	13.283.476.668.875.200	Entire home/apt	50	1	6	2018-08-16	0.83	1	0
23541820	Ruhiges, hübsches Zimmer im Haus mit Garten	52518826	Susanne	Lichtenberg	Alt-Hohenschönhausen Süd	52.546.749.761.319.100	13.493.329.758.842.400	Private room	30	2	4	2018-10-07	0.61	2	259
23542915	Wedding best room	125821130	Jerome	Mitte	Parkviertel	5.255.533.709.208.950	13.346.951.912.117.500	Private room	22	20	1	2018-04-14	0.14	1	0
23543503	Spacious and Sunny bedroom with balcony	25113633	Louisa	Friedrichshain-Kreuzberg	Frankfurter Allee Süd FK	5.251.000.816.640.210	13.453.563.647.081.600	Private room	49	4	5	2018-09-18	0.67	1	0
23545009	Cozy room for 1 or 2 / in the <3 of Friedrichshain	65197211	Paul	Friedrichshain-Kreuzberg	Frankfurter Allee Süd FK	5.251.253.998.573.080	13.456.896.101.545.500	Private room	75	1	3	2018-10-17	2.20	1	83
23546227	1 Zimmer Doppelbett in einem  Mehrfamilienhaus	170995836	Alexa	Spandau	Heerstraße Nord	52.524.542.233.924.900	13.155.201.437.770.500	Private room	20	2	39	2018-10-26	05.06	1	15
23550560	Ruhige, verkehrsgünstige Zimmer in Berlin 2	175590325	Reiner	Marzahn - Hellersdorf	Biesdorf	524.959.409.957.288	1.355.385.646.363.340	Private room	19	1	31	2018-11-03	3.96	2	78
23552375	Lovely cosy room in a nice Apartment	92433173	Sonja	Charlottenburg-Wilm.	Wiesbadener Straße	52.468.854.334.757.300	13.313.017.473.071.800	Private room	29	2	2	2018-03-09	0.24	1	0
23553545	Luminous room in shared apartment in hip quarter	22439766	Minerva	Pankow	Prenzlauer Berg Süd	5.253.758.884.703.200	13.426.401.157.875.000	Private room	30	7	7	2018-10-07	0.85	1	0
23554070	Zimmer im Herzen von Berlin Neukölln	175995335	Mimi	Neukölln	Neuköllner Mitte/Zentrum	5.247.982.683.088.810	13.431.899.877.213.100	Private room	27	1	2	2018-03-11	0.24	1	0
23554124	cozy 27sqm  Room in best area of Kreuzberg	20300623	Carmina	Friedrichshain-Kreuzberg	Tempelhofer Vorstadt	524.922.793.710.849	13.411.198.622.238.800	Entire home/apt	45	3	10	2018-09-18	1.26	1	30
23554586	Cosy, bright private room	95091425	Camila	Tempelhof - Schöneberg	Schöneberg-Nord	5.249.600.959.418.760	13.350.829.562.378.000	Private room	37	3	10	2018-07-23	1.69	3	0
23555360	Günstige 3-Zimmer-Wohnung in Berlin	176006167	Elena	Treptow - Köpenick	Oberschöneweide	52.458.151.430.244.000	13.528.260.842.706.700	Entire home/apt	100	2	34	2018-09-23	4.20	1	191
23555788	Minimalistic Studio in hip Neukölln	73903973	Cori	Neukölln	Neuköllner Mitte/Zentrum	5.248.216.157.236.480	13.430.487.175.937.300	Entire home/apt	60	29	9	2018-10-05	1.23	1	57
23557489	Ruhige, gemütliche Unterkunft in zentraler Lage	172287320	Susanne	Charlottenburg-Wilm.	Kantstraße	5.250.825.990.013.520	13.308.591.064.901.300	Private room	33	2	1	2018-04-08	0.14	1	35
23559852	Cozy and Spacious Studio Flat @ WeserStr Neukölln	176045432	Nathan	Neukölln	Rixdorf	5.247.968.736.478.080	13.447.952.548.717.500	Entire home/apt	69	4	6	2018-10-10	0.90	2	0
23559993	Cosy place in the center of Berlin w/ amazing view	14354311	Jane	Mitte	Brunnenstr. Nord	52.536.623.661.891.800	13.389.449.554.307.300	Private room	49	4	11	2018-10-20	1.65	1	15
23560768	Beautiful Prenzlauerberg room in cosy home!	7955906	Flavia	Pankow	Prenzlauer Berg Nord	5.255.180.856.751.590	13.415.965.291.524.900	Private room	28	7	3	2018-09-04	0.37	2	0
23564323	柏林火车站黛德丽老公寓	42195707	Miao	Mitte	Moabit Ost	52.523.311.095.270.500	13.358.392.879.740.100	Private room	80	2	1	2018-09-20	0.61	2	59
23568669	Fabulous design apartment in Berlin’s hotspot	765157	Henk	Mitte	Alexanderplatz	52.528.627.890.152.500	1.338.379.025.632.800	Entire home/apt	75	22	1	2018-04-30	0.16	1	310
23570412	Wir möchten, dass Ihr Euch wohlfühlt.	176159689	Matthias	Tempelhof - Schöneberg	Lichtenrade	52.379.404.512.431.300	134.030.286.919.543	Private room	45	1	22	2018-10-18	3.38	1	76
23571206	Luxurious apartment - City Center, West-Berlin	45102795	Antonios	Charlottenburg-Wilm.	Volkspark Wilmersdorf	5.249.005.443.643.510	1.333.679.550.456.910	Entire home/apt	110	3	3	2018-06-19	0.47	1	0
23571505	Shared flat with friendly people	175048673	Elain	Lichtenberg	Fennpfuhl	52.524.317.127.794.400	13.480.956.041.865.500	Private room	27	1	7	2018-04-12	0.85	1	0
23571602	NEUKÖLLN - Calm and lovely room in a shared flat	29911954	Eva	Treptow - Köpenick	Alt  Treptow	5.248.974.513.347.710	13.453.072.044.301.200	Private room	21	7	1	2018-03-27	0.13	1	0
23572142	Big Loft - Kreuzberg 100m2	44932749	Nathan	Friedrichshain-Kreuzberg	Tempelhofer Vorstadt	5.249.165.408.343.140	13.421.776.829.930.400	Entire home/apt	63	60	13	2018-10-02	1.69	1	301
23572237	Lovely Apartment Berlin Mitte	51563805	Georgia	Mitte	Moabit Ost	52.523.078.864.678.900	13.349.676.358.800.600	Private room	20	3	13	2018-10-21	1.64	1	8
23573929	3-room-apartment at Rosenthaler Platz	165574255	Friederike	Mitte	Brunnenstr. Süd	52.532.420.128.343.600	1.340.414.034.719.330	Private room	48	2	10	2018-10-07	1.20	1	29
23575293	The Feel Good Apartment in the Center of Berlin	76139613	Fabian	Tempelhof - Schöneberg	Schöneberg-Nord	5.249.570.577.465.220	13.350.059.910.622.200	Entire home/apt	70	2	15	2018-10-14	02.07	1	51
23576843	Modern apartment in Downtown Schöneberg!	122373824	Stephan	Tempelhof - Schöneberg	Schöneberg-Nord	5.249.556.538.335.540	13.342.110.829.511.800	Private room	45	1	41	2018-11-04	5.39	2	168
23577698	Wohnen mitten in Kreuzberg	153723110	Maria	Friedrichshain-Kreuzberg	Tempelhofer Vorstadt	52.494.737.889.813.700	13.380.085.282.921.400	Private room	42	3	5	2018-10-24	0.77	2	0
23578170	Seestraße, Wedding	176227957	Raphael	Mitte	Parkviertel	5.254.869.243.324.490	1.334.459.183.801.140	Private room	25	2	8	2018-07-20	1.56	1	0
23586164	Helle und geräumige Wohnung am Straussberger Platz	176320361	Elisa	Friedrichshain-Kreuzberg	Karl-Marx-Allee-Süd	5.251.702.015.660.510	1.343.344.842.546.100	Entire home/apt	69	3	1	2018-04-01	0.14	1	0
23588637	Kreuzberg home	18568965	Jacob	Friedrichshain-Kreuzberg	südliche Luisenstadt	52.497.078.880.716.100	13.431.958.166.514.800	Entire home/apt	40	14	1	2018-03-05	0.12	1	0
23590245	Mitte - 5 min HBf, modernes Design, Ensuite Bad	12659779	Lisa Valerie	Mitte	Brunnenstr. Süd	5.253.368.362.912.020	13.380.212.464.728.600	Private room	90	3	21	2018-10-30	04.01	2	68
23590377	Bright & cozy room in Mitte, Hackescher Markt	117485815	Clara	Mitte	Alexanderplatz	5.251.889.465.121.590	13.406.046.923.924.300	Private room	50	2	8	2018-09-26	01.05	2	0
23591128	Berlin-Moabit: Zimmer "Tilda"	18041317	Wilhelmine	Mitte	Moabit West	52.529.403.170.671.600	13.317.121.275.491.900	Private room	47	2	15	2018-10-14	02.04	1	86
23591287	Cosy Flat for one or two	11231678	Veronika	Mitte	Wedding Zentrum	5.254.197.896.061.850	13.353.415.454.336.400	Entire home/apt	38	16	3	2018-04-13	0.36	1	0
23591686	Ruhiges Zimmer in Berlin Mitte	156002488	Guido	Mitte	Alexanderplatz	52.524.052.509.855.500	13.396.600.509.044.300	Private room	35	2	9	2018-07-17	1.12	1	0
23593896	Zimmer in Charlottenburg	176407377	Rakibe	Charlottenburg-Wilm.	Kantstraße	52.505.322.410.814.200	13.320.849.838.601.000	Private room	28	2	13	2018-10-20	2.38	1	149
23600466	Welcome to your cozy room in a shared flat	21208087	Lea Estelle	Tempelhof - Schöneberg	Tempelhof	52.456.398.283.395.000	13.382.778.781.691.700	Private room	19	2	2	2018-04-03	0.27	1	0
23600491	Cosy One Room Appartement - Berlin Kreuzberg -	176480056	Jessica	Friedrichshain-Kreuzberg	südliche Luisenstadt	5.249.545.847.679.120	13.432.987.755.583.200	Entire home/apt	40	3	17	2018-10-21	2.18	1	1
23601471	Nice Cozy Small Studio-Flat	33122324	Ela	Lichtenberg	Karlshorst	5.249.123.012.832.640	1.352.252.959.491.240	Entire home/apt	29	4	11	2018-10-24	1.34	1	15
23602193	Zentrale, attraktive 2 Zimmer Wohnung mit Balkon	83992850	Anika	Charlottenburg-Wilm.	Düsseldorfer Straße	5.249.409.755.145.240	13.322.527.126.679.400	Entire home/apt	50	4	3	2018-04-02	0.37	1	0
23602614	DDR Dream	4801640	Andrea	Mitte	Osloer Straße	52.559.479.493.800.100	13.378.148.182.801.200	Private room	50	2	5	2018-10-19	1.72	1	88
23602642	Cozy Berliner Altbau in lovely Kreuzberg	3143983	Steffen	Friedrichshain-Kreuzberg	südliche Luisenstadt	52.497.199.555.329.200	13.421.151.867.624.200	Entire home/apt	85	2	4	2018-11-04	0.54	1	27
23602820	beautiful cosy 30qm room in vibrant Sprengelkiez	176516573	Nicola	Mitte	Parkviertel	5.254.319.088.182.010	1.335.140.463.441.520	Private room	45	2	3	2018-05-21	0.38	1	35
23602843	Bright and sunny room in Berlin city center	174560609	Uwe	Mitte	Moabit Ost	525.290.301.478.268	13.353.281.812.995.000	Private room	65	2	1	2018-09-29	0.75	1	0
23602867	Large bright, quiet loft in central Berlin	176517429	Jay P	Mitte	Alexanderplatz	5.252.824.899.890.700	13.406.088.101.383.600	Private room	50	3	23	2018-10-15	2.84	1	189
23603090	Hauptbahnhof Central Station Berlin Apartment	42195707	Miao	Mitte	Moabit Ost	5.252.119.352.498.580	13.359.474.806.499.400	Entire home/apt	89	2	30	2018-10-22	3.69	2	60
23603906	Artsy calm Bedroom in our Home	28293017	Susanne	Friedrichshain-Kreuzberg	Karl-Marx-Allee-Süd	52.512.539.929.973.300	13.447.172.472.323.700	Private room	30	3	4	2018-08-29	0.68	1	29
23604554	90qm 4-room TOP FLOOR flat in Berlin - HOMECINEMA	176153316	Anton	Tempelhof - Schöneberg	Mariendorf	5.244.637.009.116.190	13.384.995.720.303.400	Entire home/apt	25	1	1	2018-03-24	0.13	1	0
23604560	Room in lovely rooftop flat with view over Berlin	19727182	Jenny	Friedrichshain-Kreuzberg	Tempelhofer Vorstadt	5.248.777.162.511.550	13.388.007.006.866.200	Private room	39	2	5	2018-04-06	0.61	1	0
23606269	Schönes helles Balkon-Zimmer für 2 in Neukölln	4594337	Vera	Neukölln	Neuköllner Mitte/Zentrum	5.246.753.862.164.940	13.436.945.446.663.700	Private room	22	2	5	2018-07-09	0.64	1	4
23606530	Cozy ground floor studio apartment	176557113	Erik	Tempelhof - Schöneberg	Schöneberg-Nord	5.250.020.291.078.760	13.354.147.661.623.400	Entire home/apt	42	1	43	2018-10-31	5.40	1	75
23607029	Zimmer in Berlin - Moabit	176507138	Paul	Mitte	Moabit Ost	5.253.099.117.909.850	13.348.877.420.382.200	Private room	20	3	2	2018-03-18	0.25	1	0
23607293	Willkommen in Moabit, Alter!	176566093	Vanessa	Mitte	Moabit West	5.252.329.366.764.610	1.333.351.303.507.640	Entire home/apt	27	4	1	2018-04-01	0.14	1	0
23607295	Hübsche Studiowohnung in Friedrichshain	34705166	Johannes	Friedrichshain-Kreuzberg	Frankfurter Allee Nord	5.252.443.100.751.660	13.449.083.934.473.400	Entire home/apt	59	2	2	2018-10-13	0.41	17	365
23607853	Big Bedroom in Friedrichshain	18156575	Sarah	Friedrichshain-Kreuzberg	Karl-Marx-Allee-Süd	5.251.041.639.708.410	13.451.184.150.819.800	Private room	39	2	2	2018-03-25	0.25	3	5
23608473	Beautiful Big Room in Friedrichshain	18156575	Sarah	Friedrichshain-Kreuzberg	Karl-Marx-Allee-Süd	5.251.001.431.348.910	1.344.950.667.198.540	Private room	35	2	1	2018-03-14	0.13	3	0
23609067	Zionskirche - 1BR art decor downtown apartment	176588317	Barbara	Mitte	Brunnenstr. Süd	52.534.866.056.794	1.340.002.895.226.580	Entire home/apt	100	3	14	2018-10-30	02.04	1	255
23609404	Cozy Room in an Artist Flat.	20940090	Laura	Neukölln	Schillerpromenade	5.247.594.144.689.860	13.426.036.588.100.900	Private room	19	2	6	2018-09-27	0.82	2	232
23609626	Kreuzberg 1. Room flat	176594650	Robin	Friedrichshain-Kreuzberg	Tempelhofer Vorstadt	5.249.258.394.897.420	13.394.787.682.182.200	Entire home/apt	55	1	16	2018-10-30	1.94	1	25
23609919	Private room in Tempelhof	47387937	Lavanya	Tempelhof - Schöneberg	Tempelhof	5.246.464.996.009.950	13.382.001.273.228.600	Private room	100	2	1	2018-03-08	0.12	1	90
23610243	Bright room in great area (Prenzlauer Berg)	114618521	Janos	Pankow	Prenzlauer Berg Südwest	52.538.705.099.124.800	13.407.894.396.719.600	Private room	50	1	2	2018-07-31	0.44	1	0
23610420	Dein Berlin-City-HideAway - Loft Feeling im Grünen	176603885	Annica	Mitte	Moabit West	5.252.531.645.290.210	13.340.138.394.156.600	Entire home/apt	110	1	2	2018-07-02	0.26	1	0
23610779	Private Room in Central City West / 6.	116125052	Frank	Charlottenburg-Wilm.	Schloß Charlottenburg	5.252.167.957.591.150	13.286.537.808.367.700	Private room	39	3	3	2018-08-06	0.66	7	0
23611087	The perfect place	176612918	Florian	Friedrichshain-Kreuzberg	Karl-Marx-Allee-Nord	5.251.949.474.558.260	13.451.814.901.202.400	Private room	45	3	5	2018-09-16	0.68	1	75
23611289	bright & calm whole flat for short stay	88512580	Akim	Pankow	Prenzlauer Berg Nordwest	5.254.618.755.239.770	13.406.539.739.531.400	Entire home/apt	35	4	6	2018-09-05	0.87	4	5
23611670	Quiet room in Prenzlauer Berg	175110230	Lili	Pankow	Prenzlauer Berg Nord	5.254.703.201.926.710	13.427.276.382.679.900	Private room	18	3	4	2018-06-14	0.50	1	0
23617608	Lovely and spacious guest room in Kreuzberg	582197	Sara	Friedrichshain-Kreuzberg	südliche Luisenstadt	52.492.839.720.873.000	13.433.642.414.499.600	Private room	22	2	1	2018-03-10	0.12	2	0
23618757	Ruhige 1-Zi.-Wohnung fußläufig zum Bergmannkiez	29693176	Salo	Tempelhof - Schöneberg	Tempelhof	5.248.402.876.641.300	13.378.617.115.602.200	Entire home/apt	33	3	9	2018-05-15	1.14	1	0
23619386	Good Loft Berlin 98 qm privat	176714899	Uwe	Charlottenburg-Wilm.	Schloß Charlottenburg	5.251.190.598.459.620	1.329.965.149.367.070	Entire home/apt	129	1	9	2018-09-30	1.26	1	339
23619420	Sunny Golden Artist Room in Neukölln	37051096	Susanne	Neukölln	Köllnische Heide	5.247.017.774.122.250	13.453.708.657.255.600	Private room	26	1	4	2018-05-01	0.50	1	0
23620004	Alternative rock'n'roll room in Neukölln	92417014	Christian Dose	Neukölln	Reuterstraße	52.483.821.668.911.200	13.440.830.143.574.700	Private room	22	1	2	2018-03-13	0.25	1	0
23621938	Spacious room in Kreuzberg + Own Living& Bathroom	176736483	Lucia	Friedrichshain-Kreuzberg	Südliche Friedrichstadt	52.498.940.855.171.900	13.386.562.568.188.100	Private room	55	1	33	2018-11-07	04.04	1	44
23622015	Modern cosy apartment	40017792	Jack	Lichtenberg	Fennpfuhl	5.252.536.415.513.900	13.465.737.857.366.700	Private room	43	3	5	2018-09-04	0.64	1	1
23623112	Moderne Wohnung nahe Messe und Olympiastadion	176750828	Jürgen	Spandau	Wilhelmstadt	5.251.355.125.927.570	13.202.224.437.553.800	Entire home/apt	84	2	1	2018-03-11	0.12	1	305
23623679	Bright & Sunny room in Friedrichshain	176756838	Jayne	Friedrichshain-Kreuzberg	Frankfurter Allee Süd FK	5.249.910.470.710.800	13.465.251.054.116.300	Private room	50	2	1	2018-03-21	0.13	1	0
23624395	Modernes Studio am beliebten Mauerpark	96172576	Simon	Mitte	Brunnenstr. Nord	5.254.794.795.644.570	13.395.599.073.889.800	Entire home/apt	53	3	3	2018-05-29	0.36	1	0
23624595	Cosy bedroom in stylish Prenzlauer Berg flat	156639690	Andrea	Pankow	Prenzlauer Berg Südwest	525.319.793.922.416	13.411.967.149.102.700	Private room	59	5	11	2018-08-13	1.36	1	0
23624766	Perfect Schöneberg Studio - calm & central	85539820	Yorick	Tempelhof - Schöneberg	Schöneberg-Nord	52.489.962.701.760.100	13.363.276.287.294.000	Entire home/apt	45	6	17	2018-10-19	2.17	1	260
23624893	Beautiful, calm and cosy room in Berlin	19403707	Andreas	Pankow	Schönholz/Wilhelmsruh/Rosenthal	5.258.422.383.302.480	13.373.926.907.922.200	Private room	40	1	9	2018-10-05	1.18	1	349
23628488	Großer Raum + Balkon im Herzen Berlins + HD-TV	19338650	Jerome	Mitte	Brunnenstr. Nord	52.540.736.480.652.200	13.397.303.627.613.700	Private room	29	1	34	2018-06-01	4.21	1	98
23629630	Something Special in Berlin!	161005730	YourHost	Charlottenburg-Wilm.	Otto-Suhr-Allee	5.251.762.780.467.710	13.313.529.638.414.200	Entire home/apt	135	5	1	2018-05-26	0.18	2	0
23634165	Room close to Maybachufer	18855893	Johannes	Neukölln	Reuterstraße	5.249.152.400.965.840	1.343.176.547.137.260	Private room	25	5	1	2018-04-06	0.14	1	0
23635147	Berlin-Mitte - 2 big and bright rooms	19727456	Dennis	Mitte	Regierungsviertel	5.250.962.810.976.110	1.339.346.275.654.900	Private room	33	7	1	2018-04-01	0.14	1	0
